                 E          Z          X           Y     THETA  Label
7532    438.179477  19.519807  44.141003   31.153170  0.001126   -1.0
7533   1185.198387  15.765650   9.300214   -1.565194  0.000197   -1.0
7534   1321.696738  16.745163  -6.953772   15.522221  0.000354   -1.0
7535    381.379833  45.847501  50.840267  -22.310783  0.001156   -1.0
7536   1367.214369  16.737736  -2.924637    6.091613  0.000141   -1.0
7537    975.354286  14.709920  -7.727517  -11.001550  0.000280   -1.0
7538    438.672273  52.660118  12.537786   28.542629  0.000649   -1.0
7539   2691.787439  15.685241   1.338619  -12.004816  0.000252   -1.0
7540   2186.818962  12.764930  -0.334823   15.546929  0.000324   -1.0
7541   2772.003960  20.685519  22.213623   -0.951826  0.000463   -1.0
7542    133.397970  51.314973  37.483513   44.288555  0.001208   -1.0
7543    680.307750  14.412176  -2.335584   -8.236811  0.000178   -1.0
7544   2320.642444  32.815029  14.275175   -3.845377  0.000308   -1.0
7545    784.475545  32.596362  27.863108    7.614743  0.000602   -1.0
7546   1337.887075  21.815311  27.258244    7.886509  0.000591   -1.0
7547    869.147413   5.377305   5.176589  -26.260633  0.000558   -1.0
7548   2353.165680  29.129513  10.383605  -13.859694  0.000361   -1.0
7549   1360.694691   8.175246  17.190605    8.924232  0.000404   -1.0
7550   1754.532304  34.077284   2.412577   22.777945  0.000477   -1.0
7551   1186.736926  10.490137  33.298168   16.267347  0.000772   -1.0
7552   2476.939354  24.495172  15.235839    6.154504  0.000342   -1.0
7553   1175.094193  55.733429  -2.612526   27.827173  0.000582   -1.0
7554    924.585998   6.288098  42.471756    4.395004  0.000890   -1.0
7555    262.626966  33.882615   0.940449   53.956223  0.001124   -1.0
7556    738.290324  12.505113 -15.715034    2.861777  0.000333   -1.0
7557    520.821121  44.528884 -17.579145   19.168596  0.000542   -1.0
7558    917.035739   2.534229  59.442387   -1.914740  0.001240   -1.0
7559    871.019058   5.188532  37.907372   15.960854  0.000857   -1.0
7560   3248.867802  12.658544  12.974538    3.326029  0.000279   -1.0
7561    174.153342   2.379672  79.491150  -17.106312  0.001695   -1.0
7562    586.496108  23.175835  23.828028    4.835571  0.000507   -1.0
7563    936.092969  22.192573   5.281737    5.808896  0.000164   -1.0
7564    958.850547   9.751864  10.319329   41.932243  0.000900   -1.0
7565    530.646959  48.024711  -0.612078   20.233562  0.000422   -1.0
7566    786.902142  17.356786  22.617352    9.782933  0.000514   -1.0
7567   1937.678145  36.283502  25.789629   17.658524  0.000651   -1.0
7568    874.442886  38.633293  26.300879    5.543404  0.000560   -1.0
7569   2666.693450  21.301520   9.897943   -7.678797  0.000261   -1.0
7570   1753.447547   4.580619  -8.078309    5.683190  0.000206   -1.0
7571    797.681354   9.530152  -1.831076   34.087013  0.000711   -1.0
7572    905.043103  35.420998  -2.479253    7.406683  0.000163   -1.0
7573   1056.044271   7.967342  -9.094483   16.571577  0.000394   -1.0
7574    862.120654  17.122465  32.258339   22.847219  0.000824   -1.0
7575    608.826080  37.890610   8.410152   49.675751  0.001049   -1.0
7576    247.914793  22.795085  31.415213   10.274748  0.000689   -1.0
7577    111.439669  11.304059  21.018120   70.917465  0.001542   -1.0
7578   2285.185903  13.315313   6.834568   13.384973  0.000313   -1.0
7579    538.306593  33.709129  10.220189    3.626827  0.000226   -1.0
7580    350.372815  11.527339  46.427509    2.236906  0.000969   -1.0
7581    645.935931   7.002951  30.148766   22.958086  0.000790   -1.0
7582    629.435856  18.741504  47.380077  -30.143936  0.001170   -1.0
7583     44.627699  37.237427  11.570703   20.943157  0.000498   -1.0
7584    488.305052   8.451499  35.757950   52.308506  0.001321   -1.0
7585   1382.902635  51.164847 -11.097377   -5.884729  0.000262   -1.0
7586   1155.284205  33.626533  24.155268   -2.397734  0.000506   -1.0
7587   1082.629673  33.458484   9.327375    7.606442  0.000251   -1.0
7588   1872.322179  22.524433  14.716722   13.033032  0.000410   -1.0
7589   1502.261717   1.855994  13.336841   13.763257  0.000399   -1.0
7590   2252.814080  49.747497  -1.882595   15.223828  0.000319   -1.0
7591    855.740832   6.840438  -1.936574  -35.217293  0.000735   -1.0
7592    561.783628   5.849446  20.808008   23.403597  0.000653   -1.0
7593    300.147617   2.998151  -2.267888    7.158434  0.000157   -1.0
7594    821.641536  13.226035 -20.472628  -15.477632  0.000535   -1.0
7595    912.305488  20.531447   8.476195   16.463438  0.000386   -1.0
7596    342.843411  41.935053  16.733997    9.103121  0.000397   -1.0
7597    315.955304  52.932483  36.844086   24.462032  0.000921   -1.0
7598    326.608902   6.440878  24.632467   21.594038  0.000683   -1.0
7599   1481.338752   3.272521 -19.027468    6.260366  0.000418   -1.0
7600    415.314358  16.512485  -1.841457   36.242786  0.000756   -1.0
7601   1108.904745  50.130654  18.387583    0.961506  0.000383   -1.0
7602   1251.809320  40.571990  -1.448830   20.651997  0.000431   -1.0
7603    752.364557   9.046803  46.722103   19.883585  0.001058   -1.0
7604    342.612219  42.616528  29.987715    2.385444  0.000627   -1.0
7605    325.181849   1.184718 -17.529655    7.158600  0.000395   -1.0
7606    170.017436   1.778894  17.808828   34.794010  0.000815   -1.0
7607    998.689605  24.827337   4.638525   42.469955  0.000890   -1.0
7608    749.343405  44.995887  58.848927   -6.987637  0.001234   -1.0
7609   1810.935732  15.611332  18.842424   10.796454  0.000453   -1.0
7610   1559.193708   6.481632  36.709118    6.542319  0.000777   -1.0
7611    332.249155  15.114414  45.374310   13.917980  0.000989   -1.0
7612    521.220113  50.315451   2.332476   62.853111  0.001310   -1.0
7613   1331.761842  38.132017   1.008402   29.097958  0.000606   -1.0
7614    123.790010  52.928480   1.184899   75.846657  0.001580   -1.0
7615   1370.305828   5.828752  11.797585   -1.386345  0.000248   -1.0
7616   1100.873451  40.166439   2.458971   25.748686  0.000539   -1.0
7617    183.224703  14.728974  10.351947   58.281837  0.001234   -1.0
7618    316.607136  36.274682   0.743677   65.452415  0.001363   -1.0
7619    513.921932  24.875955  22.562382    2.119932  0.000472   -1.0
7620    809.869229  38.970179  35.759304   16.303013  0.000819   -1.0
7621   1090.612903  45.194967   2.385705   38.636993  0.000806   -1.0
7622   2317.299215  13.138702 -16.786989    1.102440  0.000351   -1.0
7623    905.098944  18.191941  -4.402984    3.191590  0.000113   -1.0
7624   2636.054038   7.233471 -10.502472    5.859256  0.000251   -1.0
7625   1162.606243  19.382407  25.587582   53.836048  0.001242   -1.0
7626   1711.839499  12.382342  24.900454   -9.686749  0.000557   -1.0
7627    177.813743   7.369789  46.394363   -1.967421  0.000968   -1.0
7628   2286.438838  32.991086   1.669919   15.300159  0.000321   -1.0
7629   2135.670298   9.353593 -16.878914   -0.710735  0.000352   -1.0
7630   3011.153362  13.042750  -6.019674   -5.206328  0.000166   -1.0
7631    927.898084  22.118546  -9.620659   16.472401  0.000397   -1.0
7632    861.613459  52.893729  17.288525   36.122486  0.000834   -1.0
7633    567.806749  10.281971  19.240541    3.596704  0.000408   -1.0
7634    495.625045  37.424599  44.099556   27.327333  0.001081   -1.0
7635    158.486444  28.072830  13.272164   23.106323  0.000555   -1.0
7636    724.983779  10.335219  -9.335329    2.061972  0.000199   -1.0
7637    839.121760  42.360604  14.395032   20.824911  0.000527   -1.0
7638   1134.865178   2.147715  14.744485    7.061175  0.000341   -1.0
7639   1021.467252  32.576964   6.306468   19.063564  0.000418   -1.0
7640    730.738626  38.517701  13.995482   52.422131  0.001130   -1.0
7641    929.621853   1.858579   5.457374  -20.126959  0.000435   -1.0
7642   2631.702376  25.626792  10.969035   16.666351  0.000416   -1.0
7643   1198.214734  15.855215  -4.099836   -5.453673  0.000142   -1.0
7644    496.103153   9.130686   8.995283   36.966145  0.000793   -1.0
7645   2072.282266  10.979047   5.494536   -7.647120  0.000196   -1.0
7646    579.995980   4.231746  24.671225   20.650620  0.000671   -1.0
7647    328.671944  12.551325  46.304310   -9.943528  0.000987   -1.0
7648    182.272408  21.020232  18.056957   50.672035  0.001121   -1.0
7649    495.953562  48.126200  24.601875   -7.312679  0.000534   -1.0
7650    471.786562  44.166301  52.036545   29.830662  0.001249   -1.0
7651   2281.189085  12.648492   4.057312   15.013996  0.000324   -1.0
7652    586.060497   9.934127  38.994019    2.621417  0.000815   -1.0
7653    468.981236  32.745855  30.279463    4.549984  0.000638   -1.0
7654   1294.060725   6.569246  13.004827   21.580193  0.000525   -1.0
7655    280.675336  34.495759  -7.328820   12.510819  0.000302   -1.0
7656   2459.018678  52.322846  14.789801   -3.625626  0.000317   -1.0
7657    926.089260  38.543579  17.365755   11.643510  0.000435   -1.0
7658   1448.620024  34.171905  20.622095   -7.369154  0.000456   -1.0
7659   1163.464423  38.016818   9.948138   25.536308  0.000571   -1.0
7660   2663.973987  27.644388  -3.061297  -13.449778  0.000287   -1.0
7661   2555.987474  16.204766  15.212248   -8.582417  0.000364   -1.0
7662    243.707045  16.521240  47.147137    7.310060  0.000994   -1.0
7663    323.361589  26.689643  19.427273   17.334194  0.000542   -1.0
7664   1847.767166  48.468208  10.804654  -19.432997  0.000463   -1.0
7665    807.896097   5.544226  47.627300   33.008778  0.001208   -1.0
7666   3143.855282   4.892039  -1.334104    9.094142  0.000192   -1.0
7667    523.897241  46.043154  14.648123   -0.993092  0.000306   -1.0
7668    540.624247  24.516787   2.148723   54.191601  0.001130   -1.0
7669    566.329832  49.480779  15.638292  -41.558559  0.000925   -1.0
7670   2606.921817  19.332961  10.339233   14.905050  0.000378   -1.0
7671    683.712626   8.409446  -0.684685   16.493164  0.000344   -1.0
7672    100.941627   4.316726  25.720392   52.680618  0.001222   -1.0
7673   2761.017655   2.183412   0.837926   11.288312  0.000236   -1.0
7674   2946.958279  47.645582  20.139257   -4.280326  0.000429   -1.0
7675    118.243416  17.626751  10.298265   40.970566  0.000880   -1.0
7676    426.335063  27.840495   1.351751   10.809450  0.000227   -1.0
7677   2173.348529  54.928703   8.444221   15.064940  0.000360   -1.0
7678   1523.774977  24.409356  -4.735387   14.278487  0.000313   -1.0
7679    587.461267  37.478151  37.465954   15.083285  0.000841   -1.0
7680    528.089980  37.021617  12.974242   22.026686  0.000532   -1.0
7681   1870.528643  53.306566  -0.885745   22.219646  0.000463   -1.0
7682   1092.841836  15.454742 -34.212910    4.830387  0.000720   -1.0
7683   1296.987198  11.561482   0.159298   36.801483  0.000767   -1.0
7684    591.327344   5.253938   4.608368    8.645390  0.000204   -1.0
7685   1090.931891   9.489878   6.201100   45.273594  0.000952   -1.0
7686   1421.697297  26.708769   9.908539   -1.644260  0.000209   -1.0
7687    387.171495   6.730474  22.771566   54.261410  0.001227   -1.0
7688    422.902282   8.809181  41.242252   30.771578  0.001072   -1.0
7689    905.964059   2.757928  -1.287176  -50.239494  0.001048   -1.0
7690   1223.576674  16.957134  21.778580   22.300449  0.000650   -1.0
7691   1335.381220  11.952344  18.680750   -7.236785  0.000418   -1.0
7692    391.630608  46.448927  30.437265   57.478706  0.001354   -1.0
7693    525.691050  14.510313  47.175560   -0.020293  0.000983   -1.0
7694    686.083098  22.499430 -13.977128    0.363526  0.000291   -1.0
7695   2034.947792  21.257012   8.098545    4.599140  0.000194   -1.0
7696    460.918445  30.323309  40.447594   47.013031  0.001292   -1.0
7697    823.554739  30.157577  17.332600   18.211412  0.000524   -1.0
7698    356.229324  39.075379  13.321551   20.245161  0.000505   -1.0
7699   2792.605543  13.107472  -7.868772   -7.741819  0.000230   -1.0
7700    397.553713  47.541540  39.849167   40.310028  0.001180   -1.0
7701   2358.548182   1.516753  -9.225771   -9.086330  0.000270   -1.0
7702    492.896891  40.923891   9.010577   17.323347  0.000407   -1.0
7703   1226.780342  23.467137  -8.799238   13.403024  0.000334   -1.0
7704   1859.941828  18.016726  16.208755   13.286785  0.000437   -1.0
7705   2211.159292  23.403895  13.513079   -7.225965  0.000319   -1.0
7706    581.085152   4.142269  21.387625   23.942408  0.000669   -1.0
7707    618.805949   2.997418   1.700682   34.766087  0.000726   -1.0
7708    635.282011  20.718312  37.310638  -11.810573  0.000815   -1.0
7709   1077.335771  18.890596  16.929708    6.693337  0.000379   -1.0
7710    256.169286  10.695973  37.184467   30.069597  0.000997   -1.0
7711    870.587551  16.847044  -0.512652  -37.856441  0.000789   -1.0
7712    336.536573  26.362287  45.285896   14.538538  0.000991   -1.0
7713   1898.230176   5.849627   9.249264    9.562292  0.000277   -1.0
7714    884.552925  12.532166  -2.856525   18.724562  0.000395   -1.0
7715   2493.852220   8.680844  -1.383387   17.623966  0.000368   -1.0
7716    107.768793  14.977820  46.155399   50.135040  0.001420   -1.0
7717    294.526766  12.788426  -2.640129   -5.030802  0.000118   -1.0
7718   1536.293442  36.886944  10.839139   14.308894  0.000374   -1.0
7719   1084.043494   3.898285 -10.908233   -6.172962  0.000261   -1.0
7720   1134.097491   4.368221  18.211142   31.323219  0.000755   -1.0
7721     93.689331   1.388049  25.587383   62.095695  0.001400   -1.0
7722   1321.136210  26.771384  27.709944    3.301259  0.000581   -1.0
7723    841.040227  42.709138 -30.018476   28.281284  0.000859   -1.0
7724    377.436159  14.098324  18.866276    5.999854  0.000413   -1.0
7725    178.803958  24.597665  29.156963    0.757207  0.000608   -1.0
7726   2951.012019   8.961087   8.063553    4.743554  0.000195   -1.0
7727    605.264087  37.653797   9.006471   34.986622  0.000753   -1.0
7728   1479.020281  48.124065   9.928318   18.305967  0.000434   -1.0
7729    179.195226   1.275208  -2.894918  -11.218710  0.000242   -1.0
7730    258.949262  26.754413  43.442978   39.880882  0.001229   -1.0
7731    798.600471  18.895124  21.503592  -36.586643  0.000884   -1.0
7732    329.469115  35.154891  20.881737  -20.127884  0.000604   -1.0
7733   2342.893445   9.425220   0.279106   16.233984  0.000338   -1.0
7734   1544.834608  21.617555  16.235563  -11.884270  0.000419   -1.0
7735   1008.518964  53.378932  25.833355    9.496599  0.000573   -1.0
7736    234.981604  25.421057   6.227676   19.285631  0.000422   -1.0
7737    590.242963  40.542284  24.045444   34.521675  0.000876   -1.0
7738    132.817808  53.596196  21.338654   -0.613831  0.000445   -1.0
7739    158.556757  28.013870  37.384289  -25.626699  0.000944   -1.0
7740   2856.898701  43.521910  17.114275   11.513137  0.000430   -1.0
7741    881.455456   3.307291  -7.827133    1.127958  0.000165   -1.0
7742    529.144863  11.588420  62.731686   -4.185890  0.001310   -1.0
7743   1489.752963  55.592447  -0.158911   29.296110  0.000610   -1.0
7744    649.693801  35.522359   3.881548  -30.905840  0.000649   -1.0
7745    430.821479  14.098969  -8.434489    1.757287  0.000180   -1.0
7746    536.842970  19.915548 -13.951598   31.120335  0.000711   -1.0
7747   1823.974799  33.263678  -1.482824  -12.994352  0.000272   -1.0
7748   2039.824083   9.158663 -15.657272   -0.135489  0.000326   -1.0
7749    745.456329  19.374329  10.885393  -21.109804  0.000495   -1.0
7750    585.022105  28.276810  42.981579  -12.632424  0.000933   -1.0
7751    105.755830  50.758290  56.528156   22.210087  0.001265   -1.0
7752    465.442934  18.455549   3.760665   17.599609  0.000375   -1.0
7753    961.256357   7.787465   7.070658   41.798283  0.000884   -1.0
7754    170.751924  24.369894   1.046585   35.540207  0.000741   -1.0
7755   1885.025119  30.809761 -12.715915  -19.153439  0.000479   -1.0
7756    618.899785  35.423326  30.296093   21.979944  0.000780   -1.0
7757   2184.142393  30.022634  10.888751   -2.325998  0.000232   -1.0
7758   2082.085459  33.823790   3.823902   23.420383  0.000494   -1.0
7759    890.465542  20.174314  -0.352809   11.786026  0.000246   -1.0
7760    278.243596  17.341007  30.154774   13.600407  0.000689   -1.0
7761    299.656727  22.690045  15.958456    5.826613  0.000354   -1.0
7762   1749.894792   5.291036  29.224941   21.782400  0.000760   -1.0
7763   1189.199016   5.002874   6.319743   24.339148  0.000524   -1.0
7764   1547.755273  41.577772   5.804262   -6.087862  0.000175   -1.0
